date,region,temp_max,temp_min,temp_mean,precipitation,wind_speed,solar_radiation,evapotranspiration
2015-12-05,Nakuru,23.1,15.4,18.5,0.0,7.8,22.69,4.29
2015-12-06,Nakuru,23.1,13.4,18.2,0.6,9.1,20.36,3.87
2015-12-07,Nakuru,22.9,15.1,18.8,0.0,8.6,22.23,4.19
2015-12-08,Nakuru,23.0,13.3,18.0,1.8,11.5,22.38,4.18
2015-12-09,Nakuru,22.6,13.1,17.8,4.3,7.9,21.48,4.02
2015-12-10,Nakuru,22.2,15.3,18.3,0.0,10.9,19.9,3.76
2015-12-11,Nakuru,23.5,13.7,18.3,0.0,10.8,23.72,4.55
2015-12-12,Nakuru,22.5,14.9,18.4,0.2,8.8,22.81,4.26
2015-12-13,Nakuru,22.2,14.5,17.6,2.1,8.4,18.05,3.4
2015-12-14,Nakuru,19.8,14.4,16.6,2.3,7.2,10.95,2.07
2015-12-15,Nakuru,20.3,13.7,16.6,0.9,9.1,15.08,2.81
2015-12-16,Nakuru,22.1,12.8,16.9,7.3,9.0,19.99,3.72
2015-12-17,Nakuru,21.7,11.9,16.5,6.8,9.5,20.51,3.71
2015-12-18,Nakuru,21.4,10.9,16.3,0.5,9.2,20.39,3.71
2015-12-19,Nakuru,22.6,12.5,17.1,0.4,11.6,22.48,4.2
2015-12-20,Nakuru,22.9,12.7,17.5,0.0,11.6,24.1,4.52
2015-12-21,Nakuru,22.8,13.2,17.9,0.0,12.2,22.95,4.41
2015-12-22,Nakuru,23.9,13.6,18.7,0.0,11.2,24.92,4.8
2015-12-23,Nakuru,23.5,13.4,18.7,0.0,12.7,24.51,4.75
2015-12-24,Nakuru,22.6,13.2,17.5,0.0,10.8,20.82,4.02
2015-12-25,Nakuru,21.5,13.3,17.2,0.0,10.1,18.41,3.46
2015-12-26,Nakuru,22.1,11.8,17.0,0.3,8.1,20.61,3.78
2015-12-27,Nakuru,22.9,13.4,17.8,0.7,10.3,21.81,4.1
2015-12-28,Nakuru,23.0,14.0,18.3,0.0,12.6,19.6,3.8
2015-12-29,Nakuru,24.5,13.6,18.6,0.0,10.9,24.88,4.84
2015-12-30,Nakuru,24.9,13.9,19.3,0.0,12.2,26.36,5.18
2015-12-31,Nakuru,25.2,14.4,19.7,0.0,10.5,24.19,4.88
2016-01-01,Nakuru,25.7,16.2,20.4,0.0,11.8,24.94,5.11
2016-01-02,Nakuru,25.2,14.0,19.4,0.0,11.9,23.94,4.88
2016-01-03,Nakuru,25.2,13.7,19.3,0.0,12.0,22.22,4.53
2016-01-04,Nakuru,21.9,12.9,17.7,0.1,13.9,17.88,3.4
2016-01-05,Nakuru,23.4,14.0,18.3,0.8,10.2,20.78,4.07
2016-01-06,Nakuru,23.7,11.8,18.0,0.3,9.8,21.97,4.22
2016-01-07,Nakuru,24.6,12.5,19.0,0.0,12.0,21.54,4.44
2016-01-08,Nakuru,25.0,14.6,20.0,0.0,9.0,23.32,4.66
2016-01-09,Nakuru,23.5,16.4,19.6,0.0,10.8,19.82,3.91
2016-01-10,Nakuru,24.0,16.1,19.8,0.0,9.2,19.15,3.92
2016-01-11,Nakuru,23.8,15.7,19.2,1.1,12.1,18.9,3.82
2016-01-12,Nakuru,22.9,15.3,19.2,0.0,9.7,20.28,3.99
2016-01-13,Nakuru,24.6,15.1,19.6,0.0,10.3,22.74,4.44
2016-01-14,Nakuru,23.9,14.1,19.3,0.5,8.8,20.88,4.12
2016-01-15,Nakuru,21.0,15.1,17.3,12.3,6.7,13.32,2.56
2016-01-16,Nakuru,23.1,13.2,17.8,0.1,8.2,18.89,3.56
2016-01-17,Nakuru,23.2,13.6,18.4,0.4,9.4,20.08,3.88
2016-01-18,Nakuru,21.7,13.1,17.8,3.8,8.6,15.78,2.97
2016-01-19,Nakuru,20.1,13.0,16.7,1.2,6.0,9.39,1.85
2016-01-20,Nakuru,21.4,15.0,17.3,11.6,7.0,11.03,2.12
2016-01-21,Nakuru,22.4,14.6,18.2,0.1,12.6,20.1,3.88
2016-01-22,Nakuru,23.5,15.7,19.4,0.0,11.5,23.11,4.52
2016-01-23,Nakuru,24.4,15.2,19.6,0.0,10.5,25.7,4.98
2016-01-24,Nakuru,24.5,14.5,19.7,0.0,12.0,25.47,5.13
2016-01-25,Nakuru,24.0,12.9,18.7,0.0,10.5,23.41,4.68
2016-01-26,Nakuru,25.1,12.4,18.8,0.0,13.1,24.76,5.01
2016-01-27,Nakuru,24.4,16.1,19.9,0.0,12.7,24.25,5.0
2016-01-28,Nakuru,23.8,16.9,20.0,0.0,12.4,23.94,4.89
2016-01-29,Nakuru,22.4,12.9,18.2,0.0,13.3,21.48,4.15
2016-01-30,Nakuru,23.7,14.9,18.8,0.0,12.6,23.77,4.7
2016-01-31,Nakuru,23.9,13.8,18.9,0.0,12.3,25.14,4.92
2016-02-01,Nakuru,23.5,13.9,18.8,0.0,12.5,25.01,4.8
2016-02-02,Nakuru,25.7,12.7,19.2,0.0,12.5,27.4,5.61
2016-02-03,Nakuru,25.8,13.7,19.3,0.0,10.8,27.49,5.58
2016-02-04,Nakuru,26.1,12.5,19.3,0.0,11.2,28.56,5.83
2016-02-05,Nakuru,25.9,13.0,19.4,0.0,12.2,28.42,5.8
2016-02-06,Nakuru,26.6,13.0,19.9,0.0,12.3,27.65,5.78
2016-02-07,Nakuru,27.2,12.5,20.6,0.0,13.3,26.86,5.88
2016-02-08,Nakuru,25.4,13.4,20.3,0.0,13.8,21.7,4.79
2016-02-09,Nakuru,25.3,17.0,20.7,0.0,16.2,21.43,4.67
2016-02-10,Nakuru,25.9,14.4,20.1,0.0,15.1,22.25,4.78
2016-02-11,Nakuru,23.8,15.0,18.7,2.9,13.8,20.64,4.01
2016-02-12,Nakuru,26.4,12.5,19.4,0.0,13.0,27.1,5.51
2016-02-13,Nakuru,26.3,14.6,20.0,0.0,13.2,27.8,5.6
2016-02-14,Nakuru,26.2,13.5,19.6,0.0,14.2,26.74,5.52
2016-02-15,Nakuru,25.7,13.9,19.5,0.0,12.1,26.05,5.4
2016-02-16,Nakuru,26.7,12.5,19.9,0.0,10.7,28.67,5.91
2016-02-17,Nakuru,26.9,12.9,20.3,0.0,6.9,25.33,5.17
2016-02-18,Nakuru,26.7,14.7,20.7,0.0,15.5,23.57,5.21
2016-02-19,Nakuru,26.2,17.1,21.1,0.0,13.5,26.27,5.46
2016-02-20,Nakuru,26.8,14.9,20.6,0.0,11.4,25.88,5.43
2016-02-21,Nakuru,27.4,13.6,20.5,0.0,11.5,28.21,5.88
2016-02-22,Nakuru,28.3,14.0,20.9,0.0,11.9,28.59,6.13
2016-02-23,Nakuru,28.6,10.4,20.7,0.0,13.6,28.0,6.02
2016-02-24,Nakuru,28.5,13.4,20.7,0.0,11.2,26.04,5.61
2016-02-25,Nakuru,27.5,14.7,20.8,0.0,13.0,24.53,5.33
2016-02-26,Nakuru,26.6,15.1,20.0,0.9,17.5,24.66,5.01
2016-02-27,Nakuru,26.0,14.7,19.8,0.5,14.6,24.07,4.93
2016-02-28,Nakuru,25.6,14.0,19.9,0.0,14.6,22.24,4.81
2016-02-29,Nakuru,26.1,14.0,20.3,0.0,10.5,24.71,5.09
2016-03-01,Nakuru,26.0,13.5,19.9,0.0,10.4,24.97,5.1
2016-03-02,Nakuru,28.5,12.5,20.9,0.0,14.2,27.16,5.79
2016-03-03,Nakuru,28.1,14.6,21.6,0.0,13.8,25.88,5.7
2016-03-04,Nakuru,28.8,14.9,21.6,0.0,13.8,27.19,5.93
2016-03-05,Nakuru,28.7,13.5,21.3,0.0,11.4,28.39,6.05
2016-03-06,Nakuru,28.7,12.9,21.4,0.0,12.1,26.18,5.66
2016-03-07,Nakuru,27.7,14.7,21.8,0.0,10.7,24.09,5.19
2016-03-08,Nakuru,27.2,15.1,21.8,0.0,12.7,23.24,5.27
2016-03-09,Nakuru,26.2,16.8,20.8,1.2,12.7,21.1,4.55
2016-03-10,Nakuru,26.5,15.5,20.6,3.6,13.9,21.82,4.65
2016-03-11,Nakuru,29.0,14.9,21.5,0.0,16.7,28.8,6.26
2016-03-12,Nakuru,27.8,14.1,21.0,0.0,16.1,26.17,5.83
2016-03-13,Nakuru,28.8,13.3,21.1,0.0,14.8,28.95,6.45
2016-03-14,Nakuru,29.5,13.8,21.6,0.0,14.2,29.32,6.59
2016-03-15,Nakuru,29.1,14.0,21.6,0.0,15.3,28.76,6.47
2016-03-16,Nakuru,29.9,14.6,22.1,0.0,16.8,28.02,6.54
2016-03-17,Nakuru,29.6,14.9,22.6,0.0,16.5,27.13,6.35
2016-03-18,Nakuru,28.4,15.0,22.4,0.0,15.5,26.11,5.99
2016-03-19,Nakuru,28.9,16.3,22.6,0.1,10.8,26.03,5.88
2016-03-20,Nakuru,30.2,15.9,22.5,0.0,14.9,28.16,6.45
2016-03-21,Nakuru,31.0,15.3,23.0,0.0,16.3,28.57,6.6
2016-03-22,Nakuru,30.5,16.3,23.2,0.0,19.7,28.39,6.93
2016-03-23,Nakuru,27.8,16.6,22.2,0.0,11.3,25.16,5.58
2016-03-24,Nakuru,30.0,15.5,22.4,0.0,14.3,27.28,6.2
2016-03-25,Nakuru,29.2,14.0,21.7,0.0,14.3,26.29,6.01
2016-03-26,Nakuru,30.0,13.7,21.9,0.0,15.9,29.16,6.59
2016-03-27,Nakuru,29.6,14.7,22.0,0.0,16.4,27.58,6.35
2016-03-28,Nakuru,30.6,15.0,22.9,0.0,16.3,27.53,6.47
2016-03-29,Nakuru,30.9,15.4,23.3,0.0,16.7,27.24,6.51
2016-03-30,Nakuru,29.4,16.9,22.9,0.0,15.0,26.12,6.0
2016-03-31,Nakuru,30.0,15.4,22.5,0.1,13.9,28.08,6.22
2016-04-01,Nakuru,27.6,17.4,22.4,0.1,16.8,21.99,5.27
2016-04-02,Nakuru,26.8,17.0,21.2,0.2,13.7,24.2,5.07
2016-04-03,Nakuru,24.4,16.5,19.8,0.6,11.5,19.11,3.89
2016-04-04,Nakuru,21.6,14.1,18.1,6.4,13.6,15.36,2.95
2016-04-05,Nakuru,24.7,14.8,19.4,0.7,10.4,20.71,4.1
2016-04-06,Nakuru,23.8,14.0,18.8,1.4,8.4,20.63,3.95
2016-04-07,Nakuru,26.4,13.6,20.0,0.0,10.4,25.86,5.29
2016-04-08,Nakuru,27.1,13.9,20.8,0.0,13.8,26.77,5.67
2016-04-09,Nakuru,25.8,13.4,19.8,0.0,10.6,24.12,4.84
2016-04-10,Nakuru,24.7,14.7,19.3,0.1,9.4,22.67,4.43
2016-04-11,Nakuru,24.4,14.6,18.9,0.8,5.6,21.69,4.2
2016-04-12,Nakuru,24.4,14.4,19.1,3.2,6.4,21.34,4.13
2016-04-13,Nakuru,25.6,14.8,19.6,2.8,8.5,24.7,4.86
2016-04-14,Nakuru,25.6,14.2,19.6,0.0,6.3,20.92,4.14
2016-04-15,Nakuru,26.3,15.3,20.0,0.0,8.0,23.37,4.64
2016-04-16,Nakuru,24.7,14.1,19.4,0.1,7.2,22.19,4.34
2016-04-17,Nakuru,24.3,15.1,19.2,2.3,8.0,19.24,3.82
2016-04-18,Nakuru,24.7,12.3,18.9,1.5,12.0,21.78,4.41
2016-04-19,Nakuru,24.4,15.4,18.9,7.6,13.7,20.25,3.99
2016-04-20,Nakuru,23.8,14.1,19.2,1.2,11.6,20.23,3.95
2016-04-21,Nakuru,24.5,13.6,19.3,1.0,11.5,22.96,4.46
2016-04-22,Nakuru,25.7,13.9,19.9,0.1,14.2,24.33,4.96
2016-04-23,Nakuru,25.9,15.0,20.5,0.0,13.0,24.3,4.91
2016-04-24,Nakuru,24.8,15.1,20.2,0.0,10.8,21.57,4.38
2016-04-25,Nakuru,22.7,14.8,18.3,3.8,10.6,17.6,3.38
2016-04-26,Nakuru,23.4,14.3,18.4,19.9,11.6,18.9,3.63
2016-04-27,Nakuru,24.1,14.6,18.7,10.1,9.0,21.09,4.05
2016-04-28,Nakuru,20.2,15.3,17.5,10.2,9.2,9.84,1.89
2016-04-29,Nakuru,21.8,13.2,17.3,4.4,10.1,14.79,2.83
2016-04-30,Nakuru,22.2,13.0,17.4,17.1,8.7,15.61,2.96
2016-05-01,Nakuru,19.0,15.0,17.0,13.0,5.9,9.84,1.88
2016-05-02,Nakuru,22.0,14.0,17.1,2.6,8.9,15.28,2.89
2016-05-03,Nakuru,23.5,14.4,18.6,3.2,10.3,21.17,4.06
2016-05-04,Nakuru,24.6,12.0,18.5,0.1,7.6,24.85,4.75
2016-05-05,Nakuru,23.4,12.7,18.5,2.0,6.9,22.47,4.25
2016-05-06,Nakuru,21.8,13.2,17.4,11.6,13.0,15.88,2.91
2016-05-07,Nakuru,21.5,14.1,17.8,25.2,7.5,15.78,2.98
2016-05-08,Nakuru,21.5,14.8,17.9,16.4,8.7,18.49,3.45
2016-05-09,Nakuru,24.0,12.0,18.0,1.9,7.2,24.04,4.55
2016-05-10,Nakuru,21.6,13.0,16.9,2.2,8.0,20.56,3.76
2016-05-11,Nakuru,22.3,14.8,17.6,28.6,9.4,19.01,3.55
2016-05-12,Nakuru,23.2,15.1,18.6,29.3,6.1,20.64,3.94
2016-05-13,Nakuru,22.3,14.8,18.3,14.2,10.5,18.82,3.58
2016-05-14,Nakuru,23.6,14.0,18.5,16.5,13.8,21.29,3.96
2016-05-15,Nakuru,23.6,13.9,18.4,0.6,10.6,23.77,4.4
2016-05-16,Nakuru,22.5,14.4,18.2,0.1,8.2,22.38,4.14
2016-05-17,Nakuru,23.7,15.4,19.5,0.0,9.2,21.07,4.11
2016-05-18,Nakuru,22.1,16.4,18.8,3.2,7.6,18.87,3.58
2016-05-19,Nakuru,21.8,15.5,17.8,4.2,6.3,15.99,3.01
2016-05-20,Nakuru,21.6,14.3,17.4,7.4,6.2,13.24,2.59
2016-05-21,Nakuru,23.1,14.6,18.5,1.6,10.6,22.47,4.3
2016-05-22,Nakuru,23.1,12.2,18.3,0.7,11.8,21.87,4.17
2016-05-23,Nakuru,23.7,13.4,18.6,0.8,10.7,23.68,4.48
2016-05-24,Nakuru,23.0,12.7,18.2,0.6,10.3,23.3,4.37
2016-05-25,Nakuru,23.2,13.1,18.3,0.0,8.8,22.81,4.26
2016-05-26,Nakuru,22.8,14.1,18.3,0.0,9.1,21.47,4.01
2016-05-27,Nakuru,23.9,15.6,19.2,0.5,11.0,23.99,4.59
2016-05-28,Nakuru,23.9,13.8,19.0,0.0,11.5,24.82,4.72
2016-05-29,Nakuru,24.0,11.6,18.0,0.0,14.2,24.36,4.67
2016-05-30,Nakuru,23.5,13.4,18.1,0.0,10.7,24.02,4.59
2016-05-31,Nakuru,24.4,11.8,18.2,0.0,12.6,25.4,4.9
2016-06-01,Nakuru,24.6,11.4,18.3,0.0,13.2,24.23,4.77
2016-06-02,Nakuru,24.5,11.9,18.2,0.0,12.0,24.67,4.83
2016-06-03,Nakuru,25.0,11.4,18.2,0.0,12.5,25.05,4.91
2016-06-04,Nakuru,25.4,10.7,18.0,0.0,13.3,25.17,4.97
2016-06-05,Nakuru,25.0,10.6,18.0,0.0,13.0,24.27,4.8
2016-06-06,Nakuru,24.3,10.8,17.6,0.0,12.0,24.24,4.7
2016-06-07,Nakuru,24.5,13.0,18.4,0.0,13.0,24.12,4.76
2016-06-08,Nakuru,25.4,12.2,18.9,0.0,13.4,24.45,4.87
2016-06-09,Nakuru,24.5,12.7,18.5,0.0,11.5,24.03,4.7
2016-06-10,Nakuru,24.4,12.3,18.4,0.0,11.2,23.69,4.63
2016-06-11,Nakuru,23.3,12.7,18.2,0.0,11.9,22.27,4.26
2016-06-12,Nakuru,25.5,12.5,18.9,0.0,13.7,23.5,4.78
2016-06-13,Nakuru,25.5,12.2,19.0,0.0,14.8,24.42,4.93
2016-06-14,Nakuru,24.6,11.9,18.3,0.0,13.4,22.45,4.5
2016-06-15,Nakuru,23.1,11.4,17.0,0.3,10.7,21.45,4.06
2016-06-16,Nakuru,22.3,12.3,17.5,0.0,10.4,18.33,3.61
2016-06-17,Nakuru,22.0,12.8,17.2,0.1,9.4,18.11,3.41
2016-06-18,Nakuru,19.6,13.6,15.9,0.6,8.1,12.6,2.32
2016-06-19,Nakuru,21.5,10.8,16.0,2.5,7.9,19.52,3.56
2016-06-20,Nakuru,20.8,13.1,16.9,1.2,9.3,18.99,3.46
2016-06-21,Nakuru,19.0,13.7,16.2,0.1,5.9,10.62,2.02
2016-06-22,Nakuru,20.2,12.9,15.8,4.6,6.0,14.77,2.69
2016-06-23,Nakuru,20.6,10.8,15.9,3.0,8.0,16.34,3.02
2016-06-24,Nakuru,20.4,12.2,15.8,1.2,8.9,16.05,2.97
2016-06-25,Nakuru,20.1,12.9,15.9,0.7,9.2,18.55,3.36
2016-06-26,Nakuru,21.7,12.2,16.1,0.0,9.0,19.85,3.66
2016-06-27,Nakuru,22.0,11.0,16.4,0.1,9.8,21.99,3.99
2016-06-28,Nakuru,22.3,11.3,16.8,1.2,8.0,20.27,3.8
2016-06-29,Nakuru,20.9,12.9,16.8,3.7,6.5,15.67,2.93
2016-06-30,Nakuru,20.5,13.7,16.6,12.0,7.9,14.85,2.76
2016-07-01,Nakuru,21.4,12.9,16.8,1.0,5.4,18.51,3.41
2016-07-02,Nakuru,22.3,12.9,17.8,2.1,6.6,19.65,3.66
2016-07-03,Nakuru,22.1,11.6,17.4,5.2,5.4,18.95,3.52
2016-07-04,Nakuru,22.3,13.3,17.7,0.0,7.2,18.28,3.48
2016-07-05,Nakuru,21.3,15.2,17.8,4.6,6.5,15.56,2.95
2016-07-06,Nakuru,21.3,15.0,17.8,2.3,5.8,15.2,2.9
2016-07-07,Nakuru,21.6,13.9,17.0,9.1,7.6,15.58,2.93
2016-07-08,Nakuru,20.2,13.1,16.4,2.3,7.6,15.01,2.73
2016-07-09,Nakuru,21.6,12.5,16.4,12.7,10.8,17.45,3.2
2016-07-10,Nakuru,21.6,11.1,16.4,1.8,8.4,20.51,3.72
2016-07-11,Nakuru,19.8,14.3,16.4,12.6,7.8,10.86,2.07
2016-07-12,Nakuru,17.0,13.1,15.1,3.7,5.1,7.09,1.41
2016-07-13,Nakuru,20.2,12.0,15.8,4.4,9.4,18.1,3.27
2016-07-14,Nakuru,19.9,13.1,15.7,2.8,6.5,11.77,2.24
2016-07-15,Nakuru,21.1,9.9,16.0,0.8,8.5,19.75,3.59
2016-07-16,Nakuru,20.7,12.2,16.3,0.5,10.1,17.77,3.22
2016-07-17,Nakuru,21.4,12.3,16.3,2.4,9.8,19.39,3.49
2016-07-18,Nakuru,21.4,10.4,15.7,0.7,9.3,20.89,3.74
2016-07-19,Nakuru,21.7,10.1,16.1,3.1,9.7,19.49,3.59
2016-07-20,Nakuru,20.9,10.7,16.4,0.1,8.8,18.91,3.36
2016-07-21,Nakuru,20.4,14.5,16.9,2.0,10.2,16.71,3.04
2016-07-22,Nakuru,20.9,11.0,16.2,1.4,8.0,20.08,3.63
2016-07-23,Nakuru,21.5,12.7,16.3,0.0,7.4,20.1,3.64
2016-07-24,Nakuru,20.8,10.7,15.9,0.3,9.3,18.67,3.45
2016-07-25,Nakuru,21.3,12.2,16.3,0.0,6.5,19.59,3.59
2016-07-26,Nakuru,21.6,11.7,16.2,0.0,11.9,22.16,4.06
2016-07-27,Nakuru,22.8,11.1,17.1,0.0,9.4,21.74,4.15
2016-07-28,Nakuru,20.1,13.9,16.3,13.8,5.4,16.82,3.04
2016-07-29,Nakuru,22.7,12.5,17.4,2.8,8.9,18.11,3.51
2016-07-30,Nakuru,22.4,12.7,17.3,1.1,9.5,19.87,3.79
2016-07-31,Nakuru,22.9,11.8,17.0,0.9,6.1,20.51,3.84
2016-08-01,Nakuru,23.0,13.3,18.3,0.2,10.2,21.29,4.16
2016-08-02,Nakuru,23.4,12.5,17.8,0.5,7.4,19.66,3.87
2016-08-03,Nakuru,22.9,14.4,17.9,4.1,10.1,20.84,4.03
2016-08-04,Nakuru,22.0,12.0,17.4,1.9,7.6,18.33,3.52
2016-08-05,Nakuru,19.9,14.1,16.4,7.5,7.6,13.64,2.49
2016-08-06,Nakuru,18.8,13.4,16.0,2.6,5.0,9.82,1.88
2016-08-07,Nakuru,20.2,12.4,16.1,2.0,11.0,17.07,3.1
2016-08-08,Nakuru,19.3,12.8,15.7,2.4,6.9,14.87,2.77
2016-08-09,Nakuru,19.2,13.9,15.7,0.7,9.4,7.44,1.64
2016-08-10,Nakuru,19.4,12.7,15.7,0.0,9.2,17.68,3.25
2016-08-11,Nakuru,22.3,12.1,16.4,1.3,11.3,22.03,4.09
2016-08-12,Nakuru,21.5,9.7,15.6,1.5,11.8,19.91,3.64
2016-08-13,Nakuru,21.5,10.3,15.9,1.6,12.2,20.84,3.77
2016-08-14,Nakuru,21.3,10.6,16.3,0.7,9.6,21.75,3.95
2016-08-15,Nakuru,21.9,11.0,16.7,0.1,7.7,22.59,4.14
2016-08-16,Nakuru,22.1,11.1,16.3,0.0,12.3,25.06,4.67
2016-08-17,Nakuru,22.8,10.5,16.2,0.0,12.3,25.84,4.75
2016-08-18,Nakuru,22.6,9.9,16.1,0.0,12.0,25.28,4.67
2016-08-19,Nakuru,22.7,9.7,16.4,0.0,11.4,23.8,4.53
2016-08-20,Nakuru,22.9,11.1,17.5,0.0,9.1,23.46,4.47
2016-08-21,Nakuru,22.3,14.9,17.7,4.2,10.1,18.84,3.51
2016-08-22,Nakuru,23.8,10.7,17.2,0.9,9.4,22.44,4.26
2016-08-23,Nakuru,22.6,10.5,16.7,1.1,9.1,20.07,3.8
2016-08-24,Nakuru,22.4,11.1,16.7,0.3,9.8,23.77,4.45
2016-08-25,Nakuru,21.6,9.2,16.0,0.5,9.1,23.51,4.31
2016-08-26,Nakuru,22.0,9.8,15.9,0.0,10.1,22.57,4.21
2016-08-27,Nakuru,23.4,10.8,17.0,0.0,10.2,25.23,4.84
2016-08-28,Nakuru,22.8,11.0,16.5,0.0,10.9,24.83,4.78
2016-08-29,Nakuru,23.2,10.1,16.2,0.0,11.6,24.82,4.89
2016-08-30,Nakuru,23.0,10.5,16.3,0.0,11.5,25.44,4.85
2016-08-31,Nakuru,22.8,9.9,16.5,0.0,11.6,23.67,4.56
2016-09-01,Nakuru,22.5,10.5,16.7,0.0,11.2,23.55,4.49
2016-09-02,Nakuru,22.3,9.7,16.6,0.1,11.5,24.14,4.55
2016-09-03,Nakuru,22.6,11.2,17.0,0.0,9.6,22.51,4.23
2016-09-04,Nakuru,22.3,11.1,16.8,1.6,11.0,21.98,4.11
2016-09-05,Nakuru,23.3,9.5,16.9,0.0,9.7,23.78,4.52
2016-09-06,Nakuru,23.1,10.4,17.3,0.0,8.4,25.24,4.7
2016-09-07,Nakuru,24.7,10.7,17.7,0.0,8.0,27.57,5.21
2016-09-08,Nakuru,24.2,10.2,17.6,0.0,8.6,25.25,4.77
2016-09-09,Nakuru,24.6,10.2,18.0,0.0,8.8,26.73,5.06
2016-09-10,Nakuru,24.1,11.0,17.7,0.0,10.8,26.03,5.0
2016-09-11,Nakuru,23.9,11.8,17.9,0.0,9.0,25.04,4.8
2016-09-12,Nakuru,24.1,10.9,17.9,0.0,10.6,24.32,4.88
2016-09-13,Nakuru,25.3,12.0,18.8,0.0,10.9,26.71,5.37
2016-09-14,Nakuru,23.7,11.4,17.9,0.2,12.7,23.3,4.54
2016-09-15,Nakuru,23.5,11.8,17.7,0.4,8.3,22.85,4.42
2016-09-16,Nakuru,24.4,12.5,18.4,0.0,10.9,25.12,4.93
2016-09-17,Nakuru,23.5,12.9,18.6,0.0,9.5,24.6,4.73
2016-09-18,Nakuru,24.1,14.2,18.9,0.0,8.0,24.19,4.78
2016-09-19,Nakuru,23.2,10.8,17.7,0.7,9.6,22.09,4.28
2016-09-20,Nakuru,23.3,11.5,17.8,0.6,10.2,23.14,4.47
2016-09-21,Nakuru,23.3,14.3,17.5,4.7,14.2,22.1,4.1
2016-09-22,Nakuru,24.2,11.4,18.0,0.0,13.0,23.97,4.81
2016-09-23,Nakuru,25.5,10.4,18.8,0.0,11.3,27.13,5.48
2016-09-24,Nakuru,24.2,13.2,19.3,0.0,8.2,23.61,4.62
2016-09-25,Nakuru,24.2,13.1,18.5,0.5,9.0,22.09,4.35
2016-09-26,Nakuru,24.2,12.6,17.3,11.7,15.5,20.98,3.95
2016-09-27,Nakuru,22.2,13.3,16.8,3.3,11.9,19.79,3.63
2016-09-28,Nakuru,22.7,11.5,17.2,0.1,8.8,22.23,4.24
2016-09-29,Nakuru,22.8,12.4,17.1,0.0,8.6,23.56,4.45
2016-09-30,Nakuru,23.9,10.8,17.3,0.0,9.8,24.63,4.67
2016-10-01,Nakuru,23.6,11.4,17.6,0.0,9.5,23.58,4.45
2016-10-02,Nakuru,23.5,12.2,17.2,2.3,13.4,22.11,4.12
2016-10-03,Nakuru,22.9,12.5,17.6,1.4,12.3,21.02,4.12
2016-10-04,Nakuru,23.0,14.2,18.6,0.1,10.2,23.9,4.57
2016-10-05,Nakuru,23.3,12.7,17.9,0.0,8.0,23.09,4.45
2016-10-06,Nakuru,23.8,12.6,18.6,0.0,10.7,24.0,4.66
2016-10-07,Nakuru,24.8,14.4,20.1,0.0,9.1,25.85,5.24
2016-10-08,Nakuru,24.1,14.0,19.3,0.0,7.6,25.19,4.94
2016-10-09,Nakuru,25.1,13.2,19.3,0.0,9.5,27.04,5.4
2016-10-10,Nakuru,24.8,11.2,17.9,0.0,9.4,27.24,5.24
2016-10-11,Nakuru,24.8,11.1,17.9,0.0,8.6,26.66,5.13
2016-10-12,Nakuru,25.3,11.1,18.6,0.0,10.2,26.31,5.26
2016-10-13,Nakuru,24.6,10.6,18.1,0.0,8.6,25.62,5.0
2016-10-14,Nakuru,25.5,10.3,18.3,0.0,9.7,26.45,5.16
2016-10-15,Nakuru,25.4,10.1,18.2,0.0,9.0,27.08,5.33
2016-10-16,Nakuru,26.3,11.6,19.0,0.0,12.2,26.84,5.51
2016-10-17,Nakuru,25.1,12.6,19.0,0.0,9.1,24.47,4.94
2016-10-18,Nakuru,24.5,13.0,18.9,0.0,6.1,25.15,4.84
2016-10-19,Nakuru,25.0,11.8,18.8,0.0,8.0,26.74,5.24
2016-10-20,Nakuru,24.6,11.6,18.0,0.3,9.4,26.28,5.03
2016-10-21,Nakuru,24.1,12.6,18.4,0.1,9.9,23.96,4.66
2016-10-22,Nakuru,23.9,14.7,18.8,0.0,10.0,22.26,4.36
2016-10-23,Nakuru,24.1,11.2,17.6,1.2,11.3,21.72,4.21
2016-10-24,Nakuru,23.8,11.4,17.5,23.3,7.2,20.22,3.91
2016-10-25,Nakuru,23.5,12.5,17.6,0.9,9.7,22.26,4.19
2016-10-26,Nakuru,24.4,11.1,18.1,0.0,6.1,25.5,4.88
2016-10-27,Nakuru,24.0,11.2,17.9,0.0,10.5,22.92,4.62
2016-10-28,Nakuru,21.7,13.2,17.7,0.1,10.0,20.85,3.89
2016-10-29,Nakuru,24.3,12.4,18.5,0.0,9.1,25.98,5.06
2016-10-30,Nakuru,25.8,13.8,19.7,0.0,11.8,27.17,5.56
2016-10-31,Nakuru,25.0,14.2,19.4,0.0,11.6,26.08,5.36
2016-11-01,Nakuru,24.0,14.0,19.1,0.0,8.6,22.99,4.58
2016-11-02,Nakuru,22.1,13.2,17.8,0.7,7.9,17.41,3.4
2016-11-03,Nakuru,23.0,15.1,18.6,0.4,11.4,20.78,4.15
2016-11-04,Nakuru,23.6,15.1,18.5,0.0,7.3,21.21,4.11
2016-11-05,Nakuru,22.6,12.4,17.3,3.6,9.6,20.92,3.93
2016-11-06,Nakuru,23.6,10.5,16.9,0.0,8.3,24.15,4.52
2016-11-07,Nakuru,23.7,11.8,17.8,0.0,9.8,24.26,4.7
2016-11-08,Nakuru,22.7,12.7,17.8,0.0,7.6,19.51,3.81
